Order_ID,Date,City,Vehicle_Type,Condition,Distance_km,Estimated_Time_min,Actual_Time_min,Delivery_Cost,Customer_Rating,Delay,Delivery_Status,Month,Weekday
ORD14434,10-12-2025,Bangalore,Petrol Bike,Traffic,11.1,54,83,161,1,29,Late,12,Wednesday
ORD14435,10-12-2025,Bangalore,Petrol Bike,Rain,4.3,27,63,93,1,36,Late,12,Wednesday
ORD14436,10-12-2025,Mumbai,Petrol Bike,Traffic,11.7,56,84,167,1,28,Late,12,Wednesday
ORD14437,01-12-2025,Mumbai,Petrol Bike,Clear,2.6,20,28,26,4,8,Late,12,Monday
ORD14438,01-12-2025,Bangalore,Ev Scooter,Clear,6.6,36,33,66,5,-3,Early,12,Monday
ORD14439,01-12-2025,Bangalore,Ev Scooter,Rain,4.6,28,59,96,1,31,Late,12,Monday
ORD14440,01-12-2025,Bangalore,Petrol Bike,Clear,3.7,24,30,37,5,6,Late,12,Monday
ORD14441,14-09-2025,Bangalore,Petrol Bike,Traffic,9.2,46,62,142,2,16,Late,9,Sunday
ORD14442,14-09-2025,Delhi,Ev Scooter,Traffic,13.6,64,81,186,2,17,Late,9,Sunday
ORD14443,14-09-2025,Bangalore,Petrol Bike,Rain,14.7,68,95,197,2.836847947,27,Late,9,Sunday
ORD14444,14-09-2025,Delhi,Bicycle,Traffic,2.9,21,63,79,2.836847947,42,Late,9,Sunday
ORD14445,14-09-2025,Bangalore,Petrol Bike,Clear,8.8,45,66,138,1,21,Late,9,Sunday
ORD14446,14-09-2025,Bangalore,Bicycle,Traffic,5.6,32,29,56,4,-3,Early,9,Sunday
ORD14447,14-09-2025,Bangalore,Petrol Bike,Clear,9.7,48,68,147,1,20,Late,9,Sunday
ORD14448,14-09-2025,Mumbai,Petrol Bike,Clear,5.7,32,39,57,4,7,Late,9,Sunday
ORD14449,14-09-2025,Bangalore,Petrol Bike,Traffic,13.2,62,63,182,1,1,Late,9,Sunday
ORD14450,14-09-2025,Delhi,Petrol Bike,Traffic,12.7,60,86,177,1,26,Late,9,Sunday
ORD14451,14-09-2025,Mumbai,Petrol Bike,Rain,7.8,41,42,78,4,1,Late,9,Sunday
ORD14452,14-09-2025,Bangalore,Petrol Bike,Rain,13.3,63,79,183,2.836847947,16,Late,9,Sunday
ORD14453,14-09-2025,Mumbai,Ev Scooter,Clear,1.4,15,24,14,2.836847947,9,Late,9,Sunday
ORD14454,18-11-2025,Delhi,Bicycle,Rain,3.4,23,21,34,4,-2,Early,11,Tuesday
ORD14455,20-02-2026,Mumbai,Petrol Bike,Rain,14.9,69,87,199,2.836847947,18,Late,2,Friday
ORD14456,16-01-2026,Bangalore,Petrol Bike,Rain,4.5,28,23,45,4,-5,Early,1,Friday
ORD14457,23-12-2025,Bangalore,Petrol Bike,Traffic,7.9,32,39,55,5,7,Late,12,Tuesday
ORD14458,23-12-2025,Mumbai,Bicycle,Rain,13.9,65,86,189,2,21,Late,12,Tuesday
ORD14459,23-12-2025,Bangalore,Ev Scooter,Rain,7.4,39,62,124,2,23,Late,12,Tuesday
ORD14460,23-12-2025,Delhi,Ev Scooter,Rain,13.3,63,99,183,1,36,Late,12,Tuesday
ORD14461,14-12-2025,Mumbai,Bicycle,Rain,4.5,28,37,45,5,9,Late,12,Sunday
ORD14462,14-12-2025,Mumbai,Petrol Bike,Rain,5.1,30,35,51,5,5,Late,12,Sunday
ORD14463,14-12-2025,Bangalore,Bicycle,Rain,9.7,48,64,147,2,16,Late,12,Sunday
ORD14464,14-12-2025,Mumbai,Ev Scooter,Traffic,3.5,24,31,35,5,7,Late,12,Sunday
ORD14465,14-12-2025,Bangalore,Petrol Bike,Rain,8.7,44,66,137,1,22,Late,12,Sunday
ORD14466,22-10-2025,Bangalore,Ev Scooter,Rain,2.1,18,44,71,1,26,Late,10,Wednesday
ORD14467,22-10-2025,Bangalore,Petrol Bike,Rain,5.2,30,39,52,4,9,Late,10,Wednesday
ORD14468,22-10-2025,Delhi,Bicycle,Clear,7.8,41,48,78,5,7,Late,10,Wednesday
ORD14469,22-10-2025,Bangalore,Bicycle,Rain,10.3,51,69,153,2,18,Late,10,Wednesday
ORD14470,17-11-2025,Mumbai,Petrol Bike,Traffic,4.8,29,38,48,5,9,Late,11,Monday
ORD14471,17-11-2025,Mumbai,Bicycle,Clear,6.4,35,37,64,5,2,Late,11,Monday
ORD14472,17-11-2025,Bangalore,Petrol Bike,Clear,9.2,46,65,142,1,19,Late,11,Monday
ORD14473,17-11-2025,Bangalore,Ev Scooter,Traffic,12.8,61,78,178,2,17,Late,11,Monday
ORD14474,17-11-2025,Bangalore,Ev Scooter,Traffic,10.6,52,78,156,2,26,Late,11,Monday
ORD14475,17-11-2025,Bangalore,Petrol Bike,Rain,14.9,69,95,199,2,26,Late,11,Monday
ORD14476,09-11-2025,Mumbai,Ev Scooter,Rain,4.7,28,68,97,1,40,Late,11,Sunday
ORD14477,09-11-2025,Delhi,Petrol Bike,Rain,2.4,19,25,24,5,6,Late,11,Sunday
ORD14478,09-11-2025,Bangalore,Petrol Bike,Clear,14.4,67,96,194,1,29,Late,11,Sunday
ORD14479,15-01-2026,Mumbai,Bicycle,Clear,6.4,35,39,64,4,4,Late,1,Thursday
ORD14480,15-01-2026,Mumbai,Ev Scooter,Traffic,14,66,90,190,2,24,Late,1,Thursday
ORD14481,17-02-2026,Delhi,Ev Scooter,Rain,6,34,77,110,1,43,Late,2,Tuesday
ORD14482,01-01-2026,Bangalore,Ev Scooter,Rain,7.9,41,73,129,2,32,Late,1,Thursday
ORD14483,06-01-2026,Mumbai,Bicycle,Rain,7.9,17,18,18,4,1,Late,1,Tuesday
ORD14484,28-12-2025,Bangalore,Petrol Bike,Rain,3.3,23,29,33,5,6,Late,12,Sunday
ORD14485,28-12-2025,Bangalore,Petrol Bike,Rain,2.4,19,25,24,5,6,Late,12,Sunday
ORD14486,28-12-2025,Delhi,Ev Scooter,Traffic,3.2,22,25,32,4,3,Late,12,Sunday
ORD14487,28-12-2025,Mumbai,Petrol Bike,Clear,7.9,58,75,171,2,17,Late,12,Sunday
ORD14488,28-12-2025,Bangalore,Bicycle,Rain,13.9,65,85,189,1,20,Late,12,Sunday
ORD14489,16-02-2026,Bangalore,Bicycle,Rain,3.9,25,34,39,5,9,Late,2,Monday
ORD14490,16-02-2026,Bangalore,Petrol Bike,Clear,10,50,73,150,2,23,Late,2,Monday
ORD14491,16-02-2026,Bangalore,Ev Scooter,Rain,14.9,69,95,199,2,26,Late,2,Monday
ORD14492,15-09-2025,Delhi,Ev Scooter,Clear,3.3,23,20,33,5,-3,Early,9,Monday
ORD14493,15-09-2025,Bangalore,Ev Scooter,Rain,5,30,66,100,2,36,Late,9,Monday
ORD14494,26-12-2025,Mumbai,Bicycle,Rain,9.7,48,69,147,1,21,Late,12,Friday
ORD14495,26-12-2025,Bangalore,Petrol Bike,Rain,14,66,91,190,1,25,Late,12,Friday
ORD14496,26-12-2025,Mumbai,Ev Scooter,Traffic,14.3,67,86,193,1,19,Late,12,Friday
ORD14497,26-12-2025,Bangalore,Ev Scooter,Clear,10.3,51,68,153,1,17,Late,12,Friday
ORD14498,06-10-2025,Bangalore,Petrol Bike,Clear,3.5,24,32,35,4,8,Late,10,Monday
ORD14499,06-11-2025,Bangalore,Ev Scooter,Traffic,12.5,60,79,175,1,19,Late,11,Thursday
ORD14500,06-11-2025,Bangalore,Petrol Bike,Clear,4.7,28,26,47,5,-2,Early,11,Thursday
ORD14501,06-11-2025,Bangalore,Bicycle,Clear,9.9,49,67,149,2,18,Late,11,Thursday
ORD14502,06-11-2025,Bangalore,Petrol Bike,Rain,12.1,58,86,171,1,28,Late,11,Thursday
ORD14503,06-11-2025,Bangalore,Ev Scooter,Rain,7.2,38,76,122,1,38,Late,11,Thursday
ORD14504,06-11-2025,Mumbai,Bicycle,Traffic,7.1,38,38,71,4,0,On-Time,11,Thursday
ORD14505,12-11-2025,Delhi,Bicycle,Rain,1.2,14,22,12,2.836847947,8,Late,11,Wednesday
ORD14506,12-11-2025,Mumbai,Petrol Bike,Rain,10.4,51,69,154,1,18,Late,11,Wednesday
ORD14507,12-11-2025,Delhi,Bicycle,Traffic,4.8,29,27,48,4,-2,Early,11,Wednesday
ORD14508,10-09-2025,Bangalore,Petrol Bike,Rain,2.6,20,25,26,4,5,Late,9,Wednesday
ORD14509,10-09-2025,Bangalore,Ev Scooter,Traffic,1.5,16,23,15,5,7,Late,9,Wednesday
ORD14510,10-09-2025,Delhi,Bicycle,Rain,4,26,23,40,4,-3,Early,9,Wednesday
ORD14511,10-09-2025,Delhi,Ev Scooter,Rain,10.8,53,81,158,2,28,Late,9,Wednesday
ORD14512,10-09-2025,Bangalore,Ev Scooter,Rain,6,34,69,110,1,35,Late,9,Wednesday
ORD14513,10-09-2025,Mumbai,Petrol Bike,Clear,8.8,45,70,138,1,25,Late,9,Wednesday
ORD14514,16-11-2025,Bangalore,Ev Scooter,Clear,4.7,28,31,47,4,3,Late,11,Sunday
ORD14515,16-11-2025,Mumbai,Ev Scooter,Clear,11.6,56,74,166,1,18,Late,11,Sunday
ORD14516,16-11-2025,Bangalore,Ev Scooter,Rain,11.4,55,63,164,2.836847947,8,Late,11,Sunday
ORD14517,16-11-2025,Mumbai,Bicycle,Rain,11,54,81,160,2.836847947,27,Late,11,Sunday
ORD14518,16-11-2025,Bangalore,Petrol Bike,Rain,10.7,52,72,157,2.836847947,20,Late,11,Sunday
ORD14519,04-11-2025,Bangalore,Petrol Bike,Rain,10.9,53,76,159,2,23,Late,11,Tuesday
ORD14520,08-02-2026,Delhi,Petrol Bike,Rain,1.3,15,13,13,4,-2,Early,2,Sunday
ORD14521,08-02-2026,Bangalore,Ev Scooter,Clear,7.9,48,63,145,2,15,Late,2,Sunday
ORD14522,08-02-2026,Bangalore,Ev Scooter,Rain,9.7,48,70,147,1,22,Late,2,Sunday
ORD14523,08-02-2026,Bangalore,Ev Scooter,Traffic,9.4,47,62,94,4,15,Late,2,Sunday
ORD14524,08-02-2026,Bangalore,Petrol Bike,Rain,7.5,40,50,75,5,10,Late,2,Sunday
ORD14525,02-09-2025,Delhi,Ev Scooter,Rain,14.3,67,105,193,2,38,Late,9,Tuesday
ORD14526,18-09-2025,Bangalore,Ev Scooter,Clear,6,34,42,60,5,8,Late,9,Thursday
ORD14527,20-12-2025,Bangalore,Petrol Bike,Rain,1.2,14,9,12,5,-5,Early,12,Saturday
ORD14528,20-12-2025,Mumbai,Bicycle,Rain,3.7,24,31,37,5,7,Late,12,Saturday
ORD14529,28-02-2026,Bangalore,Bicycle,Rain,5.5,32,32,55,4,0,On-Time,2,Saturday
ORD14530,28-02-2026,Mumbai,Bicycle,Rain,11.2,54,83,162,2,29,Late,2,Saturday
ORD14531,28-02-2026,Mumbai,Ev Scooter,Rain,5.9,33,56,109,2,23,Late,2,Saturday
ORD14532,13-11-2025,Bangalore,Bicycle,Clear,7.9,32,28,55,5,-4,Early,11,Thursday
ORD14533,13-11-2025,Bangalore,Ev Scooter,Traffic,3.8,25,35,38,5,10,Late,11,Thursday
ORD14534,13-11-2025,Bangalore,Petrol Bike,Traffic,3.8,25,33,38,4,8,Late,11,Thursday
ORD14535,13-11-2025,Bangalore,Bicycle,Rain,14.2,66,87,192,2,21,Late,11,Thursday
ORD14536,13-11-2025,Mumbai,Bicycle,Rain,6.4,35,43,64,4,8,Late,11,Thursday
ORD14537,13-11-2025,Delhi,Bicycle,Rain,12.4,59,63,174,2,4,Late,11,Thursday
ORD14538,13-11-2025,Bangalore,Petrol Bike,Rain,9.7,48,74,147,2,26,Late,11,Thursday
ORD14539,13-11-2025,Delhi,Ev Scooter,Rain,9.2,46,76,142,1,30,Late,11,Thursday
ORD14540,13-11-2025,Mumbai,Petrol Bike,Rain,10.9,53,70,159,1,17,Late,11,Thursday
ORD14541,13-11-2025,Bangalore,Bicycle,Rain,7.9,48,69,147,2,21,Late,11,Thursday
ORD14542,13-11-2025,Delhi,Ev Scooter,Traffic,9,46,67,140,1,21,Late,11,Thursday
ORD14543,13-11-2025,Delhi,Bicycle,Clear,2.1,18,14,21,4,-4,Early,11,Thursday
ORD14544,13-11-2025,Bangalore,Bicycle,Rain,7.9,53,71,158,1,18,Late,11,Thursday
ORD14545,10-10-2025,Bangalore,Ev Scooter,Rain,6.2,34,71,112,2.836847947,37,Late,10,Friday
ORD14546,10-10-2025,Mumbai,Bicycle,Traffic,11.7,56,86,167,2,30,Late,10,Friday
ORD14547,10-10-2025,Mumbai,Bicycle,Rain,4.4,27,22,44,4,-5,Early,10,Friday
ORD14548,10-10-2025,Bangalore,Petrol Bike,Rain,12.1,58,85,171,1,27,Late,10,Friday
ORD14549,10-10-2025,Bangalore,Petrol Bike,Rain,12.3,59,77,173,2.836847947,18,Late,10,Friday
ORD14550,10-01-2026,Bangalore,Ev Scooter,Clear,8.2,42,64,132,1,22,Late,1,Saturday
ORD14551,10-01-2026,Bangalore,Ev Scooter,Traffic,9.3,47,69,143,2,22,Late,1,Saturday
ORD14552,10-01-2026,Bangalore,Ev Scooter,Rain,5,30,55,100,1,25,Late,1,Saturday
ORD14553,02-09-2025,Mumbai,Petrol Bike,Rain,11.7,56,74,167,2,18,Late,9,Tuesday
ORD14554,02-09-2025,Bangalore,Ev Scooter,Rain,14.7,68,91,197,2,23,Late,9,Tuesday
ORD14555,27-09-2025,Bangalore,Bicycle,Rain,7.8,41,45,78,5,4,Late,9,Saturday
ORD14556,27-09-2025,Bangalore,Bicycle,Rain,2.8,21,22,28,5,1,Late,9,Saturday
ORD14557,27-09-2025,Bangalore,Petrol Bike,Rain,12,58,81,170,2,23,Late,9,Saturday
ORD14558,19-10-2025,Mumbai,Ev Scooter,Clear,11.9,57,77,169,2,20,Late,10,Sunday
ORD14559,19-10-2025,Delhi,Ev Scooter,Clear,8.7,44,61,137,2.836847947,17,Late,10,Sunday
ORD14560,04-10-2025,Delhi,Petrol Bike,Rain,13.5,64,91,185,2.836847947,27,Late,10,Saturday
ORD14561,04-10-2025,Delhi,Ev Scooter,Rain,5.7,32,59,107,2,27,Late,10,Saturday
ORD14562,04-10-2025,Mumbai,Ev Scooter,Traffic,8.4,43,66,134,2,23,Late,10,Saturday
ORD14563,05-02-2026,Mumbai,Ev Scooter,Rain,8,42,76,130,2.836847947,34,Late,2,Thursday
ORD14564,05-02-2026,Bangalore,Bicycle,Clear,3.6,24,24,36,4,0,On-Time,2,Thursday
ORD14565,05-02-2026,Delhi,Ev Scooter,Rain,11.3,55,75,163,2,20,Late,2,Thursday
ORD14566,29-01-2026,Delhi,Petrol Bike,Traffic,4.1,26,21,41,5,-5,Early,1,Thursday
ORD14567,03-02-2026,Bangalore,Petrol Bike,Clear,7.9,17,15,19,4,-2,Early,2,Tuesday
ORD14568,03-02-2026,Mumbai,Petrol Bike,Clear,7.7,40,47,77,5,7,Late,2,Tuesday
ORD14569,03-02-2026,Delhi,Bicycle,Rain,12.1,58,73,121,4,15,Late,2,Tuesday
ORD14570,03-02-2026,Mumbai,Petrol Bike,Traffic,9.5,48,70,145,2.836847947,22,Late,2,Tuesday
ORD14571,03-02-2026,Bangalore,Petrol Bike,Traffic,3.4,23,25,34,4,2,Late,2,Tuesday
ORD14572,03-02-2026,Mumbai,Ev Scooter,Traffic,1.1,14,17,11,4,3,Late,2,Tuesday
ORD14573,20-10-2025,Mumbai,Ev Scooter,Clear,7.1,38,45,71,5,7,Late,10,Monday
ORD14574,20-10-2025,Delhi,Petrol Bike,Rain,12.8,61,84,178,1,23,Late,10,Monday
ORD14575,20-10-2025,Bangalore,Bicycle,Traffic,2.2,18,18,22,5,0,On-Time,10,Monday
ORD14576,11-11-2025,Mumbai,Petrol Bike,Traffic,6.5,36,45,65,4,9,Late,11,Tuesday
ORD14577,06-10-2025,Mumbai,Ev Scooter,Clear,8.3,43,58,83,4,15,Late,10,Monday
ORD14578,06-10-2025,Delhi,Ev Scooter,Traffic,3.6,24,29,36,4,5,Late,10,Monday
ORD14579,31-10-2025,Delhi,Bicycle,Rain,8.5,44,72,135,1,28,Late,10,Friday
ORD14580,23-10-2025,Bangalore,Ev Scooter,Traffic,8.6,44,65,136,2.836847947,21,Late,10,Thursday
ORD14581,23-10-2025,Delhi,Ev Scooter,Clear,8.9,45,63,139,2,18,Late,10,Thursday
ORD14582,23-10-2025,Delhi,Ev Scooter,Clear,13.5,64,80,185,1,16,Late,10,Thursday
ORD14583,23-10-2025,Delhi,Bicycle,Clear,9.5,48,64,145,1,16,Late,10,Thursday
ORD14584,23-10-2025,Delhi,Bicycle,Clear,8.2,42,63,132,2,21,Late,10,Thursday
ORD14585,07-12-2025,Mumbai,Petrol Bike,Clear,6.8,37,38,68,5,1,Late,12,Sunday
ORD14586,07-12-2025,Bangalore,Bicycle,Traffic,11,54,78,160,2,24,Late,12,Sunday
ORD14587,07-12-2025,Delhi,Bicycle,Traffic,14,66,83,190,1,17,Late,12,Sunday
ORD14588,07-12-2025,Mumbai,Ev Scooter,Rain,1.5,16,53,65,2.836847947,37,Late,12,Sunday
ORD14589,07-11-2025,Delhi,Bicycle,Clear,8.6,44,71,136,2,27,Late,11,Friday
ORD14590,25-01-2026,Mumbai,Ev Scooter,Traffic,1.9,17,20,19,2.836847947,3,Late,1,Sunday
ORD14591,25-01-2026,Delhi,Bicycle,Rain,4,26,26,40,4,0,On-Time,1,Sunday
ORD14592,25-01-2026,Bangalore,Petrol Bike,Traffic,10.6,52,73,156,1,21,Late,1,Sunday
ORD14593,25-01-2026,Bangalore,Ev Scooter,Clear,4.4,27,32,44,5,5,Late,1,Sunday
ORD14594,25-01-2026,Delhi,Ev Scooter,Rain,5.1,30,69,101,2,39,Late,1,Sunday
ORD14595,19-10-2025,Mumbai,Bicycle,Clear,9,46,63,140,2,17,Late,10,Sunday
ORD14596,29-12-2025,Mumbai,Petrol Bike,Clear,2.3,19,15,23,5,-4,Early,12,Monday
ORD14597,29-12-2025,Bangalore,Ev Scooter,Clear,14.7,68,84,197,2,16,Late,12,Monday
ORD14598,29-12-2025,Bangalore,Ev Scooter,Clear,7.9,56,80,167,2,24,Late,12,Monday
ORD14599,29-12-2025,Bangalore,Petrol Bike,Rain,7.1,38,38,71,5,0,On-Time,12,Monday
ORD14600,22-01-2026,Delhi,Ev Scooter,Rain,3.7,24,44,87,2,20,Late,1,Thursday
ORD14601,22-01-2026,Delhi,Petrol Bike,Rain,1.1,14,15,11,4,1,Late,1,Thursday
ORD14602,22-01-2026,Mumbai,Petrol Bike,Traffic,7.9,41,44,79,5,3,Late,1,Thursday
ORD14603,22-01-2026,Bangalore,Bicycle,Rain,3.2,22,18,32,5,-4,Early,1,Thursday
ORD14604,22-01-2026,Mumbai,Petrol Bike,Traffic,8.7,44,71,137,1,27,Late,1,Thursday
ORD14605,01-11-2025,Mumbai,Bicycle,Rain,12.9,61,87,179,1,26,Late,11,Saturday
ORD14606,01-11-2025,Bangalore,Bicycle,Traffic,7.7,40,47,77,4,7,Late,11,Saturday
ORD14607,01-11-2025,Mumbai,Petrol Bike,Traffic,14.2,66,87,192,1,21,Late,11,Saturday
ORD14608,20-10-2025,Mumbai,Petrol Bike,Rain,8,42,50,80,5,8,Late,10,Monday
ORD14609,20-10-2025,Bangalore,Ev Scooter,Rain,10.6,52,72,156,2,20,Late,10,Monday
ORD14610,15-10-2025,Bangalore,Petrol Bike,Rain,4.7,28,36,47,5,8,Late,10,Wednesday
ORD14611,28-11-2025,Bangalore,Ev Scooter,Rain,13.5,64,105,185,1,41,Late,11,Friday
ORD14612,28-11-2025,Mumbai,Bicycle,Traffic,10.3,51,79,153,2,28,Late,11,Friday
ORD14613,28-11-2025,Bangalore,Petrol Bike,Clear,12.2,58,84,172,2.836847947,26,Late,11,Friday
ORD14614,28-11-2025,Delhi,Ev Scooter,Rain,6.4,35,57,114,2,22,Late,11,Friday
ORD14615,28-11-2025,Delhi,Bicycle,Rain,11.1,54,83,161,1,29,Late,11,Friday
ORD14616,18-01-2026,Bangalore,Ev Scooter,Rain,12.2,58,92,172,1,34,Late,1,Sunday
ORD14617,18-01-2026,Mumbai,Bicycle,Clear,1.4,15,18,14,5,3,Late,1,Sunday
ORD14618,03-11-2025,Delhi,Ev Scooter,Rain,8.8,45,72,138,1,27,Late,11,Monday
ORD14619,03-11-2025,Delhi,Bicycle,Rain,6.8,37,40,68,4,3,Late,11,Monday
ORD14620,03-11-2025,Mumbai,Ev Scooter,Rain,9.1,46,91,141,2,44,Late,11,Monday
ORD14621,31-12-2025,Delhi,Ev Scooter,Traffic,1.7,16,15,17,5,-1,Early,12,Wednesday
ORD14622,31-12-2025,Mumbai,Ev Scooter,Traffic,6.6,36,31,66,4,-5,Early,12,Wednesday
ORD14623,31-12-2025,Mumbai,Petrol Bike,Traffic,11.1,54,79,161,2,25,Late,12,Wednesday
ORD14624,31-12-2025,Bangalore,Ev Scooter,Rain,11.2,54,95,162,1,41,Late,12,Wednesday
ORD14625,31-12-2025,Delhi,Bicycle,Clear,9.2,46,63,142,1,17,Late,12,Wednesday
ORD14626,31-12-2025,Bangalore,Bicycle,Rain,2.1,18,25,21,5,7,Late,12,Wednesday
ORD14627,31-12-2025,Bangalore,Petrol Bike,Clear,1,14,23,10,4,9,Late,12,Wednesday
ORD14628,31-12-2025,Mumbai,Ev Scooter,Traffic,4.4,27,36,44,4,9,Late,12,Wednesday
ORD14629,31-12-2025,Bangalore,Bicycle,Rain,2.1,18,14,21,4,-4,Early,12,Wednesday
ORD14630,31-12-2025,Delhi,Petrol Bike,Rain,7.3,39,47,73,4,8,Late,12,Wednesday
ORD14631,16-01-2026,Mumbai,Petrol Bike,Rain,11.7,56,84,167,2.836847947,28,Late,1,Friday
ORD14632,16-01-2026,Bangalore,Petrol Bike,Rain,14.2,66,87,192,2.836847947,21,Late,1,Friday
ORD14633,08-11-2025,Delhi,Petrol Bike,Traffic,1.3,15,23,13,5,8,Late,11,Saturday
ORD14634,08-11-2025,Bangalore,Petrol Bike,Rain,13.6,64,89,186,2,25,Late,11,Saturday
ORD14635,22-12-2025,Bangalore,Ev Scooter,Rain,12.3,59,101,173,2,42,Late,12,Monday
ORD14636,04-10-2025,Mumbai,Petrol Bike,Rain,9.4,47,75,144,2,28,Late,10,Saturday
ORD14637,04-10-2025,Delhi,Ev Scooter,Clear,12.2,58,73,122,5,15,Late,10,Saturday
ORD14638,06-12-2025,Bangalore,Bicycle,Traffic,5.9,33,33,59,4,0,On-Time,12,Saturday
ORD14639,02-09-2025,Mumbai,Petrol Bike,Rain,14,66,81,140,5,15,Late,9,Tuesday
ORD14640,02-09-2025,Mumbai,Ev Scooter,Traffic,10.1,50,75,151,1,25,Late,9,Tuesday
ORD14641,02-09-2025,Bangalore,Bicycle,Rain,5.8,33,32,58,4,-1,Early,9,Tuesday
ORD14642,02-09-2025,Mumbai,Petrol Bike,Clear,10.6,52,67,106,4,15,Late,9,Tuesday
ORD14643,31-10-2025,Bangalore,Ev Scooter,Rain,9.1,46,77,141,1,31,Late,10,Friday
ORD14644,24-12-2025,Delhi,Ev Scooter,Clear,5,30,30,50,5,0,On-Time,12,Wednesday
ORD14645,24-12-2025,Mumbai,Ev Scooter,Clear,12.1,58,86,171,2,28,Late,12,Wednesday
ORD14646,10-09-2025,Bangalore,Ev Scooter,Traffic,1.3,15,21,13,2.836847947,6,Late,9,Wednesday
ORD14647,22-10-2025,Mumbai,Ev Scooter,Rain,3.2,22,50,82,2,28,Late,10,Wednesday
ORD14648,22-10-2025,Mumbai,Petrol Bike,Traffic,8.5,44,71,135,2,27,Late,10,Wednesday
ORD14649,01-10-2025,Delhi,Bicycle,Rain,1.1,14,9,11,4,-5,Early,10,Wednesday
ORD14650,23-12-2025,Mumbai,Bicycle,Rain,7.8,41,63,128,1,22,Late,12,Tuesday
ORD14651,23-12-2025,Delhi,Bicycle,Rain,4.1,26,34,41,4,8,Late,12,Tuesday
ORD14652,31-10-2025,Bangalore,Ev Scooter,Rain,4.9,29,64,99,2,35,Late,10,Friday
ORD14653,31-10-2025,Bangalore,Ev Scooter,Clear,13.4,63,80,184,2,17,Late,10,Friday
ORD14654,31-10-2025,Bangalore,Bicycle,Rain,9.8,49,70,148,1,21,Late,10,Friday
ORD14655,31-10-2025,Mumbai,Ev Scooter,Clear,14.4,67,93,194,1,26,Late,10,Friday
ORD14656,31-10-2025,Bangalore,Petrol Bike,Rain,2.4,19,20,24,4,1,Late,10,Friday
ORD14657,31-10-2025,Delhi,Bicycle,Rain,4.8,29,36,48,4,7,Late,10,Friday
ORD14658,17-01-2026,Mumbai,Petrol Bike,Rain,12.9,61,85,179,2,24,Late,1,Saturday
ORD14659,26-12-2025,Mumbai,Petrol Bike,Rain,4.2,26,36,42,5,10,Late,12,Friday
ORD14660,28-11-2025,Delhi,Bicycle,Traffic,2.2,18,28,22,4,10,Late,11,Friday
ORD14661,28-11-2025,Mumbai,Petrol Bike,Rain,6.9,37,32,69,4,-5,Early,11,Friday
ORD14662,09-12-2025,Bangalore,Petrol Bike,Traffic,13.1,62,80,181,1,18,Late,12,Tuesday
ORD14663,09-12-2025,Mumbai,Petrol Bike,Traffic,5.3,31,37,53,5,6,Late,12,Tuesday
ORD14664,09-12-2025,Bangalore,Petrol Bike,Rain,8,42,50,80,5,8,Late,12,Tuesday
ORD14665,09-12-2025,Mumbai,Ev Scooter,Rain,13.6,64,105,186,2,41,Late,12,Tuesday
ORD14666,14-10-2025,Mumbai,Bicycle,Rain,5.7,32,37,57,4,5,Late,10,Tuesday
ORD14667,15-01-2026,Delhi,Bicycle,Traffic,6.2,34,36,62,4,2,Late,1,Thursday
ORD14668,15-01-2026,Delhi,Ev Scooter,Rain,14.7,68,105,197,1,37,Late,1,Thursday
ORD14669,15-01-2026,Delhi,Petrol Bike,Rain,5,30,40,50,4,10,Late,1,Thursday
ORD14670,15-01-2026,Bangalore,Petrol Bike,Traffic,7.9,18,28,22,4,10,Late,1,Thursday
ORD14671,15-01-2026,Mumbai,Ev Scooter,Traffic,1.9,17,21,19,5,4,Late,1,Thursday
ORD14672,15-01-2026,Delhi,Bicycle,Clear,1.3,15,11,13,4,-4,Early,1,Thursday
ORD14673,15-01-2026,Delhi,Ev Scooter,Rain,12.5,60,63,175,2.836847947,3,Late,1,Thursday
ORD14674,15-01-2026,Delhi,Bicycle,Rain,2.5,20,17,25,5,-3,Early,1,Thursday
ORD14675,15-01-2026,Delhi,Petrol Bike,Rain,5.5,32,29,55,5,-3,Early,1,Thursday
ORD14676,15-01-2026,Delhi,Bicycle,Rain,3.9,25,32,39,5,7,Late,1,Thursday
ORD14677,15-01-2026,Bangalore,Petrol Bike,Traffic,11.4,55,73,164,1,18,Late,1,Thursday
ORD14678,15-01-2026,Bangalore,Bicycle,Traffic,5.9,33,31,59,5,-2,Early,1,Thursday
ORD14679,15-01-2026,Delhi,Bicycle,Clear,6.4,35,35,64,5,0,On-Time,1,Thursday
ORD14680,15-01-2026,Mumbai,Bicycle,Traffic,6,34,38,60,5,4,Late,1,Thursday
ORD14681,15-01-2026,Mumbai,Petrol Bike,Traffic,7.1,38,39,71,2.836847947,1,Late,1,Thursday
ORD14682,15-01-2026,Mumbai,Bicycle,Rain,3.7,24,26,37,4,2,Late,1,Thursday
ORD14683,15-01-2026,Delhi,Bicycle,Rain,7.1,38,45,71,5,7,Late,1,Thursday
ORD14684,04-12-2025,Mumbai,Ev Scooter,Rain,3.2,22,56,82,2.836847947,34,Late,12,Thursday
ORD14685,04-12-2025,Delhi,Petrol Bike,Rain,12.2,58,73,122,4,15,Late,12,Thursday
ORD14686,04-12-2025,Delhi,Petrol Bike,Traffic,9.7,48,69,147,1,21,Late,12,Thursday
